Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalPrice
494264,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2010/01/12,0.29,17576,United Kingdom,6.96
494268,22254,FELT TOADSTOOL LARGE,12,2010/01/12,1.25,12649,Germany,15
494349,21679,SKULLS  STICKERS,6,2010/01/13,0.85,15015,United Kingdom,5.1
494357,81952V,ROUND PURPLE CLOCK W/SUCKER,10,2010/01/13,0.85,12647,Germany,8.5
494364,22297,HEART IVORY TRELLIS SMALL,24,2010/01/13,1.25,14146,United Kingdom,30
494384,21703,BAG 125g SWIRLY MARBLES,12,2010/01/14,0.42,16304,United Kingdom,5.04
494385,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2010/01/14,1.25,18268,United Kingdom,10
494391,20846,ZINC HEART LATTICE T-LIGHT HOLDER,12,2010/01/14,1.25,13787,United Kingdom,15
494395,21836,GINGHAM OVEN GLOVE RED HEART ,6,2010/01/14,3.75,14256,United Kingdom,22.5
494416,22193,RED DINER WALL CLOCK,2,2010/01/14,8.5,17469,United Kingdom,17
494434,84599,CANDY STRIPE ROSE FLOOR CUSHION,4,2010/01/14,7.95,18134,United Kingdom,31.8
494436,21155,RED SPOTTY PEG BAG,6,2010/01/14,2.1,16013,United Kingdom,12.6
494440,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010/01/14,2.55,17850,United Kingdom,20.4
494443,37464,ROBOT MUG IN DISPLAY BOX,1,2010/01/14,1.25,15898,United Kingdom,1.25
494459,21695,SMALL SILVER FLOWER CANDLE POT,6,2010/01/14,2.95,14667,United Kingdom,17.7
494467,22177,5 HOOK BLACKBOARD ORGANISER ,2,2010/01/14,9.95,15046,United Kingdom,19.9
494469,84455,SET OF 3 RABBIT CARROTS EASTER,12,2010/01/14,0.85,16210,United Kingdom,10.2
494471,84510B,SET OF 4 FAIRY CAKES COASTERS ,4,2010/01/14,1.25,13680,United Kingdom,5
494482,22045,SPACEBOY GIFT WRAP,25,2010/01/14,0.42,13983,United Kingdom,10.5
494498,20615,BLUE SPOTTY PASSPORT COVER,6,2010/01/14,2.1,13360,United Kingdom,12.6
494505,21359,RELAX LARGE WOOD LETTERS,2,2010/01/14,15.95,13711,United Kingdom,31.9
494507,47480,HANGING PHOTO CLIP ROPE LADDER,2,2010/01/14,1.65,15031,United Kingdom,3.3
494508,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,24,2010/01/15,1.25,16353,United Kingdom,30
494585,20832,RED FLOCK LOVE HEART PHOTO FRAME,1,2010/01/15,0.85,15359,United Kingdom,0.85
494588,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,90,2010/01/15,0.72,17681,United Kingdom,64.8
494590,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2010/01/15,2.95,12755,Japan,2.95
494594,84762C,GREEN PICNIC BARBECUE BUCKET,3,2010/01/15,10.75,15771,United Kingdom,32.25
494603,84499,BLACK FLOWER CANDLE PLATE,6,2010/01/15,0.85,16452,United Kingdom,5.1
494608,22291,"SPRING DEC , HANGING CHICK CREAM",24,2010/01/15,1.25,17850,United Kingdom,30
494613,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2010/01/15,2.95,14324,United Kingdom,17.7
494637,21161,KEEP OUT BOYS DOOR HANGER ,1,2010/01/17,1.45,14451,United Kingdom,1.45
494638,22127,PARTY CONES CARNIVAL ASSORTED,6,2010/01/17,1.25,16782,United Kingdom,7.5
494640,84970S,HANGING HEART ZINC T-LIGHT HOLDER,6,2010/01/17,0.85,17801,United Kingdom,5.1
494646,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,16,2010/01/17,2.55,13907,United Kingdom,40.8
494653,21448,12 DAISY PEGS IN WOOD BOX,12,2010/01/17,1.65,14420,United Kingdom,19.8
494665,16033,MINI HIGHLIGHTER PENS,120,2010/01/17,0.12,16434,United Kingdom,14.4
494666,21503,TOYBOX  WRAP ,25,2010/01/17,0.42,13869,United Kingdom,10.5
494676,20856,DENIM PATCH PURSE PINK BUTTERFLY,1,2010/01/17,1.65,17591,United Kingdom,1.65
494677,37494A,FAIRY CAKE CERAMIC BUTTER DISH,6,2010/01/18,2.95,14892,United Kingdom,17.7
494683,84526,GIANT BLACK SUNGLASSES,1,2010/01/18,1.95,15747,United Kingdom,1.95
494768,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,2010/01/18,9.95,18057,United Kingdom,19.9
494778,22318,FIVE HEART HANGING DECORATION,2,2010/01/18,2.95,14461,United Kingdom,5.9
494780,21761,WOOD AND GLASS MEDICINE CABINET,1,2010/01/18,29.95,14442,Channel Islands,29.95
494790,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2010/01/18,1.69,17048,United Kingdom,20.28
494798,22222,CAKE PLATE LOVEBIRD WHITE,1,2010/01/18,4.95,17773,United Kingdom,4.95
494799,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010/01/18,0.55,16954,United Kingdom,13.2
494804,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2010/01/18,2.25,15298,United Kingdom,13.5
494808,84839,SWEETHEART KEY CABINET,1,2010/01/18,6.75,17231,United Kingdom,6.75
494817,16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,48,2010/01/19,0.42,16287,United Kingdom,20.16
494818,84815,SET OF 3 DANISH ROSE PLANTERS,3,2010/01/19,4.25,15198,United Kingdom,12.75
494836,84678,CLASSICAL ROSE SMALL VASE,6,2010/01/19,2.55,13462,United Kingdom,15.3
494866,21385,IVORY HANGING DECORATION  HEART,24,2010/01/19,0.85,16253,United Kingdom,20.4
494867,22230,JIGSAW TREE WITH WATERING CAN,4,2010/01/19,0.85,17769,United Kingdom,3.4
494870,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2010/01/19,6.75,15998,United Kingdom,6.75
494872,84966B,BLUE KASHMIRI BOXED MIRROR,3,2010/01/19,20,14715,United Kingdom,60
494888,21656,RIDGED GLASS POSY VASE ,36,2010/01/19,1.25,16027,United Kingdom,45
494889,21391,FRENCH EMROIDR LAVENDER SCENT HEART,3,2010/01/19,2.1,14472,United Kingdom,6.3
494892,84988,SET OF 72 PINK HEART PAPER DOILIES,6,2010/01/19,1.45,12748,United Kingdom,8.7
494895,21383,PACK OF 12 STICKY BUNNIES,3,2010/01/19,0.65,13555,United Kingdom,1.95
494896,21209,MULTICOLOUR HONEYCOMB FAN,12,2010/01/19,1.65,16156,United Kingdom,19.8
494897,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24,2010/01/19,1.25,12437,France,30
494898,21099,SET/6 STRAWBERRY PAPER CUPS,12,2010/01/19,0.65,14413,United Kingdom,7.8
494900,40003,WHITE BAMBOO RIBS LAMPSHADE,96,2010/01/19,0.95,15311,United Kingdom,91.2
494904,21278,VINTAGE KITCHEN PRINT PUDDINGS,6,2010/01/19,2.55,13315,United Kingdom,15.3
494905,22079,RIBBON REEL HEARTS DESIGN ,1,2010/01/19,1.65,17245,United Kingdom,1.65
494912,21317,GLASS SPHERE CANDLE STAND MEDIUM,6,2010/01/19,5.45,16705,United Kingdom,32.7
494913,85127,SMALL SQUARE CUT GLASS CANDLESTICK,12,2010/01/19,4.95,17576,United Kingdom,59.4
494921,84968A,S/16 VINTAGE ROSE CUTLERY,6,2010/01/20,12.75,13397,United Kingdom,76.5
494987,22136,LOVE HEART SOCK HANGER,12,2010/01/20,1.65,18223,United Kingdom,19.8
494991,21793,CLASSIC FRENCH STYLE BASKET BROWN,3,2010/01/20,6.75,17220,United Kingdom,20.25
494995,21092,SET/6 STRAWBERRY PAPER PLATES,12,2010/01/20,0.85,17356,United Kingdom,10.2
495009,21437,24 HANGING EASTER EGGS FLORAL TUB,2,2010/01/20,3.75,15812,United Kingdom,7.5
495016,85202,HANGING WOOD AND FELT HEART,1,2010/01/20,0.42,14649,United Kingdom,0.42
495020,48189,DOOR MAT FRIENDSHIP ,2,2010/01/20,6.75,16200,United Kingdom,13.5
495058,21677,HEARTS  STICKERS,6,2010/01/20,0.85,17875,United Kingdom,5.1
495059,84984C,ORIENTAL BLUE C/COVER ,1,2010/01/20,4.65,13756,United Kingdom,4.65
495078,79320, FLAMINGO LIGHTS,24,2010/01/21,4.25,14207,United Kingdom,102
495080,20716,PARTY FOOD SHOPPER BAG,10,2010/01/21,1.25,17526,United Kingdom,12.5
495151,22132,RED LOVE HEART SHAPE CUP,3,2010/01/21,0.85,15910,United Kingdom,2.55
495153,21478,SILVER SKULL HOT WATER BOTTLE ,1,2010/01/21,3.75,14527,United Kingdom,3.75
495154,47590B,PINK HAPPY BIRTHDAY BUNTING,24,2010/01/21,5.45,12971,United Kingdom,130.8
495176,90032,IVORY SHELL HEART NECKLACE,1,2010/01/21,6.25,13623,United Kingdom,6.25
495182,40001, WHITE BAMBOO RIBS LAMPSHADE,144,2010/01/21,0.64,15311,United Kingdom,92.16
495183,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,6,2010/01/21,3.75,15296,United Kingdom,22.5
495187,85114C,RED ENCHANTED FOREST PLACEMAT,1,2010/01/21,1.65,13148,United Kingdom,1.65
495224,85086A,CANDY SPOT HEART DECORATION,1,2010/01/21,0.85,13413,United Kingdom,0.85
495225,21190,PINK HEARTS PAPER GARLAND,2,2010/01/21,1.65,17180,United Kingdom,3.3
495226,22366,DOORMAT AIRMAIL ,2,2010/01/21,6.75,17351,United Kingdom,13.5
495243,35809B,ENAMEL BLUE RIM TEA CONTAINER,6,2010/01/22,2.1,14209,United Kingdom,12.6
495244,22046,TEA PARTY  WRAPPING PAPER ,25,2010/01/22,0.42,15179,United Kingdom,10.5
495276,20786,BLACK RETRO BAR STOOL,12,2010/01/22,35.95,14063,United Kingdom,431.4
495300,20776,ABSTRACT CIRCLES NOTEBOOK,6,2010/01/22,1.65,12510,Spain,9.9
495302,84933C,LARGE BLUE ORIENTAL FOLDING STOOL,90,2010/01/22,2.1,13694,United Kingdom,189
495308,22315,200 RED + WHITE BENDY STRAWS,1,2010/01/22,1.25,15863,United Kingdom,1.25
495314,35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,44,2010/01/22,0.38,17888,United Kingdom,16.72
495318,82081,PINK HEARTS PHOTO ALBUM,12,2010/01/22,1.95,15266,United Kingdom,23.4
495344,85175,CACTI T-LIGHT CANDLES,32,2010/01/24,0.42,14837,United Kingdom,13.44
495345,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010/01/24,3.75,17242,United Kingdom,22.5
495349,72739B,WHITE CHOCOLATE SCENT CANDLE,36,2010/01/24,0.65,15641,United Kingdom,23.4
495351,44236,PINK/PURPLE CIRCLE CURTAIN,4,2010/01/24,4.65,17618,United Kingdom,18.6
495352,22026,BANQUET BIRTHDAY  CARD  ,12,2010/01/24,0.42,17335,United Kingdom,5.04
495357,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,6,2010/01/24,0.42,14879,United Kingdom,2.52
495358,21421,PORCELAIN ROSE LARGE ,144,2010/01/24,1.06,13089,United Kingdom,152.64
495361,22055,MINI CAKE STAND  HANGING STRAWBERY,32,2010/01/24,1.45,13249,United Kingdom,46.4
495362,22204,MILK PAN BLUE RETROSPOT,1,2010/01/24,3.75,15727,United Kingdom,3.75
495365,90128A,PINK LEAVES AND BEADS PHONE CHARM,1,2010/01/24,1.25,14701,United Kingdom,1.25
495367,21134,VICTORIAN METAL POSTCARD CHRISTMAS,8,2010/01/24,1.65,14070,United Kingdom,13.2
495372,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2010/01/24,1.45,14396,United Kingdom,1.45
495386,20696,FLORAL SOFT CAR TOY,4,2010/01/24,3.75,15696,United Kingdom,15
495390,84509A,ENGLISH ROSE PLACEMATS,2,2010/01/24,3.75,17142,United Kingdom,7.5
495391,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2010/01/24,12.75,16206,United Kingdom,12.75
495393,84745A,PINK HANGING GINGHAM EASTER HEN,2,2010/01/24,0.42,15483,United Kingdom,0.84
495396,82578,KITCHEN METAL SIGN,24,2010/01/25,0.55,17584,United Kingdom,13.2
495400,21438,TUB 24 HANGING EASTER EGGS SPOTTY,4,2010/01/25,3.75,14540,United Kingdom,15
495401,21726,MULTI HEARTS  STICKERS,12,2010/01/25,0.85,14329,United Kingdom,10.2
495404,22320,BIRDS MOBILE VINTAGE DESIGN,24,2010/01/25,5.45,14439,Greece,130.8
495405,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",2,2010/01/25,1.25,16125,United Kingdom,2.5
495409,85067,CREAM SWEETHEART WALL CABINET,1,2010/01/25,18.95,17810,United Kingdom,18.95
495503,22131,FOOD CONTAINER SET 3 LOVE HEART ,8,2010/01/25,1.95,15858,United Kingdom,15.6
495504,22260,FELT EGG COSY BLUE RABBIT ,1,2010/01/25,0.85,16795,United Kingdom,0.85
495508,22382,LUNCHBAG SPACEBOY DESIGN ,10,2010/01/25,1.65,13141,United Kingdom,16.5
495510,21243,PINK  SPOTTY PLATE ,4,2010/01/25,1.69,17841,United Kingdom,6.76
495512,22381,TOY TIDY PINK RETROSPOT  ,5,2010/01/25,2.1,16700,United Kingdom,10.5
495524,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,2010/01/25,4.25,17961,United Kingdom,8.5
495527,22179,SET 10 LIGHTS NIGHT OWL,2,2010/01/25,6.75,15611,United Kingdom,13.5
495533,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,2010/01/25,1.65,14376,United Kingdom,4.95
495534,21214,SET OF 72 IVORY PAPER DOILIES,12,2010/01/25,1.45,14032,United Kingdom,17.4
495547,21683,MEDIUM MEDINA STAMPED METAL BOWL ,12,2010/01/25,2.95,18061,United Kingdom,35.4
495633,22156,HEART DECORATION WITH PEARLS ,5,2010/01/26,0.85,15039,United Kingdom,4.25
495634,22288,"DECORATION , HANGING METAL RABBIT",13,2010/01/26,1.25,15046,United Kingdom,16.25
495677,85196,EASTER BUNNIES ON A STICK,12,2010/01/26,0.55,14211,United Kingdom,6.6
495703,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010/01/26,0.29,15518,United Kingdom,3.48
495706,21561,DINOSAUR LUNCHBOX WITH CUTLERY,1,2010/01/26,2.55,15003,United Kingdom,2.55
495707,22289,"DECORATION , HANGING METAL CHICKEN",48,2010/01/26,1.25,14478,United Kingdom,60
495721,90040B,MURANO STYLE GLASS BRACELET BLACK,3,2010/01/26,3.5,15845,United Kingdom,10.5
495731,20755,BLUE PAISLEY POCKET BOOK,3,2010/01/26,0.85,15959,United Kingdom,2.55
495733,ADJUST,Adjustment by john on 26/01/2010 16,1,2010/01/26,68.34,14911,EIRE,68.34
495807,22383,LUNCHBAG SUKI  DESIGN ,10,2010/01/27,1.65,13698,United Kingdom,16.5
495811,35972,DAISY FOLKART HEART DECORATION,24,2010/01/27,1.25,15222,United Kingdom,30
495819,21992,VINTAGE PAISLEY STATIONERY SET,12,2010/01/27,2.95,14299,United Kingdom,35.4
495884,82607C,GLASS BONBON JAR. SUPERFINES,12,2010/01/27,1.25,14551,United Kingdom,15
495887,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2010/01/27,4.25,17797,United Kingdom,8.5
495898,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,2,2010/01/27,9.95,16713,United Kingdom,19.9
495906,85017B,ENVELOPE 50 BLOSSOM IMAGES,144,2010/01/27,0.42,13694,United Kingdom,60.48
495907,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",96,2010/01/27,1.45,13694,United Kingdom,139.2
495912,85125,SMALL ROUND CUT GLASS CANDLESTICK,2,2010/01/27,4.95,13590,United Kingdom,9.9
495915,22269,EGG CUP NATURAL CHICKEN,128,2010/01/27,1.06,15797,United Kingdom,135.68
495919,21734,SMALL MARAKESH LANTERN ON STICK,4,2010/01/27,3.75,16320,Unspecified,15
495935,85150,LADIES & GENTLEMEN METAL SIGN,6,2010/01/27,2.55,13468,United Kingdom,15.3
495939,85110,BLACK SILVER FLOWER T-LIGHT HOLDER,6,2010/01/27,0.85,13101,United Kingdom,5.1
495946,78033,FLAG OF ST GEORGE CHAIR,12,2010/01/27,4.25,14279,United Kingdom,51
495957,21356,TOAST ITS - FAIRY FLOWER,12,2010/01/28,1.25,17695,United Kingdom,15
495960,22146,EASTER CRAFT IVY WREATH WITH CHICK,40,2010/01/28,1.65,14952,United Kingdom,66
495962,21459,YELLOW EASTER EGG HUNT START POST,6,2010/01/28,1.95,14465,United Kingdom,11.7
495995,72750D,F.FAIRY S/3 CANDLE/GLASS,19,2010/01/28,1.95,13694,United Kingdom,37.05
496002,22028,PENNY FARTHING BIRTHDAY CARD,12,2010/01/28,0.42,16746,United Kingdom,5.04
496004,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3,2010/01/28,0.85,13820,United Kingdom,2.55
496020,85007,SET OF 3 VINTAGE TEA TIME BOXES,8,2010/01/28,4.65,12835,United Kingdom,37.2
496024,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010/01/28,0.42,13089,United Kingdom,5.04
496054,21245,GREEN  SPOTTY PLATE ,8,2010/01/28,1.69,15544,United Kingdom,13.52
496068,20829,GLITTER HANGING BUTTERFLY STRING,30,2010/01/28,1.69,12931,United Kingdom,50.7
496072,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010/01/28,0.42,15615,United Kingdom,10.08
496075,90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,6,2010/01/28,2.55,13174,United Kingdom,15.3
496086,21154,RED SPOTTY OVEN GLOVE ,4,2010/01/28,1.25,15861,United Kingdom,5
496089,84459B,YELLOW METAL CHICKEN HEART ,12,2010/01/29,1.49,17465,United Kingdom,17.88
496094,22332,SKULLS PARTY BAG + STICKER SET,8,2010/01/29,1.65,15192,United Kingdom,13.2
496110,20985,HEART CALCULATOR,15,2010/01/29,1.06,15359,United Kingdom,15.9
496170,22251,BIRDHOUSE DECORATION MAGIC GARDEN,4,2010/01/29,1.25,15311,United Kingdom,5
496171,21667,GLASS CAKE COVER AND PLATE,6,2010/01/29,14.95,13851,United Kingdom,89.7
496200,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2010/01/29,8.5,13480,United Kingdom,17
496217,22385,JUMBO BAG SPACEBOY DESIGN,10,2010/01/29,1.95,13267,United Kingdom,19.5
496221,22330,72 ROUND PINK DOILIES,2,2010/01/29,1.45,17191,United Kingdom,2.9
496222,21717,EASTER TIN BUCKET,8,2010/01/29,2.55,13583,United Kingdom,20.4
496237,22202,MILK PAN PINK RETROSPOT,4,2010/01/29,3.75,17677,United Kingdom,15
496245,21911,GARDEN METAL SIGN ,12,2010/01/29,1.65,16390,United Kingdom,19.8
496299,22379,RECYCLING BAG RETROSPOT ,50,2010/01/31,1.85,16705,United Kingdom,92.5
496301,84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,3,2010/01/31,2.55,16718,United Kingdom,7.65
496303,85188A,GREEN METAL SWINGING BUNNY,8,2010/01/31,0.85,16923,United Kingdom,6.8
496305,21504,SKULLS GREETING CARD,12,2010/01/31,0.42,14110,United Kingdom,5.04
496313,22089,PAPER BUNTING VINTAGE PAISLEY,2,2010/01/31,2.95,15013,United Kingdom,5.9
496319,90198B,VINTAGE ROSE BEAD BRACELET BLACK,6,2010/01/31,4.25,15751,United Kingdom,25.5
496322,20983,12 PENCILS TALL TUBE RED SPOTTY,6,2010/01/31,0.85,14481,United Kingdom,5.1
496329,85178,VICTORIAN SEWING KIT,12,2010/01/31,1.25,13392,United Kingdom,15
496333,17181,CIRCLE OF FRIENDS CANDLE HOLDER,1,2010/01/31,2.55,15338,United Kingdom,2.55
496339,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1,2010/01/31,1.65,16655,United Kingdom,1.65
496345,84880,WHITE WIRE EGG HOLDER,12,2010/01/31,4.95,15317,United Kingdom,59.4
496355,21166,COOK WITH WINE METAL SIGN ,432,2010/02/01,1.69,16684,United Kingdom,730.08
496363,21749,LARGE RED SPOT WINDMILL,6,2010/02/01,2.1,12800,Portugal,12.6
496426,72799C,PINK PILLAR CANDLE SILVER FLOCK,12,2010/02/01,2.95,17888,United Kingdom,35.4
496444,82607E,GLASS BONBON JAR. D'AMANDES,1,2010/02/01,1.25,15311,United Kingdom,1.25
496445,22247,BUNNY DECORATION MAGIC GARDEN,16,2010/02/01,0.85,13206,United Kingdom,13.6
496470,84218,BOX/12 CHICK & EGG IN BASKET,1,2010/02/01,1.95,14540,United Kingdom,1.95
496471,20822,SILVER WINE GOBLET,2,2010/02/01,4.65,17905,United Kingdom,9.3
496474,72801G,S/4 BURGUNDY WINE DINNER CANDLES,10,2010/02/01,1.25,13173,United Kingdom,12.5
496476,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,15,2010/02/01,2.95,14821,United Kingdom,44.25
496493,22227,"DECORATION, HANGING HEART+MIRROR ",2,2010/02/02,0.65,13584,United Kingdom,1.3
496505,37501,TEA TIME TEA SET IN GIFT BOX,3,2010/02/02,6.95,13916,United Kingdom,20.85
496510,84461,12 PINK HEN+CHICKS IN BASKET,6,2010/02/02,2.55,14016,EIRE,15.3
496530,22256,FELT FARM ANIMAL CHICKEN,6,2010/02/02,1.25,13538,United Kingdom,7.5
496551,22088,PAPER BUNTING COLOURED LACE,2,2010/02/02,2.95,13975,United Kingdom,5.9
496564,22027,TEA PARTY BIRTHDAY CARD,12,2010/02/02,0.42,14911,EIRE,5.04
496579,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2,2010/02/02,4.25,12748,United Kingdom,8.5
496588,21114,LAVENDER SCENTED FABRIC HEART,40,2010/02/02,1.25,17675,United Kingdom,50
496597,22265,EASTER DECORATION NATURAL CHICK,24,2010/02/02,0.65,16843,United Kingdom,15.6
496611,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,2010/02/02,3.75,16067,United Kingdom,45
496624,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010/02/03,0.55,15321,United Kingdom,13.2
496641,22367,CHILDS APRON SPACEBOY DESIGN,8,2010/02/03,1.95,15091,United Kingdom,15.6
496643,22148,EASTER CRAFT 4 CHICKS ,40,2010/02/03,1.65,13408,United Kingdom,66
496644,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,2010/02/03,2.95,15003,United Kingdom,2.95
496651,21865,PINK UNION JACK  PASSPORT COVER ,2,2010/02/03,2.1,13553,United Kingdom,4.2
496677,47598,NEW ENGLAND EGG WARMER,2,2010/02/03,0.55,16081,United Kingdom,1.1
496730,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,2010/02/03,1.25,16834,United Kingdom,10
496737,21711,FOLDING UMBRELLA  WHITE/RED  SPOT,4,2010/02/03,4.95,17690,United Kingdom,19.8
496745,22384,LUNCHBAG PINK RETROSPOT,10,2010/02/03,1.65,16722,United Kingdom,16.5
496774,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010/02/03,1.95,13562,United Kingdom,19.5
496821,85206B,PINK FELT EASTER EGG BASKET,6,2010/02/04,1.65,13875,United Kingdom,9.9
496862,21907,I'M ON HOLIDAY METAL SIGN,1,2010/02/04,2.1,16891,United Kingdom,2.1
496865,22494,EMERGENCY FIRST AID TIN ,12,2010/02/04,1.25,16583,United Kingdom,15
496866,22270,HAPPY EASTER HANGING DECORATION,1,2010/02/04,3.75,15046,United Kingdom,3.75
496869,84989B,75 BLACK FAIRY CAKE CASES,24,2010/02/04,0.55,16779,United Kingdom,13.2
496871,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,2,2010/02/04,0.85,16383,United Kingdom,1.7
496877,17027A,INCENSE BAZAAR CANNABIS,144,2010/02/04,0.42,13783,United Kingdom,60.48
496881,20780,BLACK EAR MUFF HEADPHONES,1,2010/02/04,5.49,17841,United Kingdom,5.49
496900,21794,CLASSIC FRENCH STYLE BASKET NATURAL,2,2010/02/04,6.75,17138,United Kingdom,13.5
496915,22199,FRYING PAN RED POLKADOT ,6,2010/02/04,4.25,15856,United Kingdom,25.5
496919,21354,TOAST ITS - BEST MUM,12,2010/02/04,1.25,16986,United Kingdom,15
496920,21313,GLASS HEART T-LIGHT HOLDER ,12,2010/02/04,0.85,17309,United Kingdom,10.2
496927,35965,FOLKART HEART NAPKIN RINGS,6,2010/02/04,2.95,17293,United Kingdom,17.7
496931,22040,BOTANICAL ROSE GIFT WRAP,25,2010/02/04,0.42,15365,United Kingdom,10.5
496933,21410,COUNTRY COTTAGE  DOORSTOP GREEN,3,2010/02/04,4.25,13491,United Kingdom,12.75
496944,84985B,SET OF 72 BLACK PAPER DOILIES ,1,2010/02/04,1.45,14606,United Kingdom,1.45
496961,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010/02/04,2.95,17231,United Kingdom,2.95
496973,21204,DAISIES  HONEYCOMB GARLAND ,12,2010/02/05,1.65,18267,United Kingdom,19.8
496976,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2010/02/05,4.95,12500,Germany,4.95
496977,84849D,HOT BATHS SOAP HOLDER,12,2010/02/05,1.69,13823,United Kingdom,20.28
496978,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,2010/02/05,2.55,15326,United Kingdom,15.3
496987,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010/02/05,1.45,14607,United Kingdom,17.4
496990,20990,SPRING FLOWER CHOPSTICKS SET/5,100,2010/02/05,1.65,14607,United Kingdom,165
497007,22188,BLACK HEART CARD HOLDER,3,2010/02/05,3.95,15465,United Kingdom,11.85
497025,22386,JUMBO BAG PINK WITH WHITE SPOTS,3,2010/02/05,1.95,15311,United Kingdom,5.85
497027,22201,FRYING PAN BLUE POLKADOT ,4,2010/02/05,4.25,13658,United Kingdom,17
497029,20960,WATERMELON BATH SPONGE,10,2010/02/05,1.25,13141,United Kingdom,12.5
497035,85017A,ENVELOPE 50 ROMANTIC IMAGES,10,2010/02/05,0.85,16704,United Kingdom,8.5
497056,20886,BOX OF 9 PEBBLE CANDLES,6,2010/02/05,1.95,14682,United Kingdom,11.7
497073,22498,WOODEN REGATTA BUNTING,3,2010/02/05,5.95,16168,United Kingdom,17.85
497210,22380,TOY TIDY SPACEBOY  ,5,2010/02/07,2.1,12402,Belgium,10.5
497222,79030D,"TUMBLER, BAROQUE",4,2010/02/07,1.65,16082,United Kingdom,6.6
497223,22120,WELCOME  WOODEN BLOCK LETTERS,3,2010/02/07,9.95,16212,United Kingdom,29.85
497230,22293,"SPRING DEC , HANGING CHICK  GREEN",24,2010/02/08,1.45,17504,United Kingdom,34.8
497238,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",12,2010/02/08,1.65,12472,Germany,19.8
497254,22377,BOTTLE BAG RETROSPOT ,1,2010/02/08,2.1,16246,United Kingdom,2.1
497258,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2010/02/08,4.25,13834,United Kingdom,25.5
497261,21881,CUTE CATS TAPE,9,2010/02/08,0.65,16710,United Kingdom,5.85
497264,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2010/02/08,4.25,15967,United Kingdom,4.25
497267,15034,PAPER POCKET TRAVELING FAN ,36,2010/02/08,0.14,16078,United Kingdom,5.04
497272,90167,BEADED LOVE HEART JEWELLERY SET,12,2010/02/08,0.85,17160,United Kingdom,10.2
497274,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,2010/02/08,5.95,16781,United Kingdom,11.9
497335,21635,MADRAS NOTEBOOK LARGE ,6,2010/02/08,3.75,17647,United Kingdom,22.5
497337,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2010/02/08,2.95,14911,EIRE,35.4
